subj,trial,choice,a_amount,a_prob,b_amount,b_prob
286,14,0.0,13.0,70.0,8.0,84.0
287,0,1.0,4.0,80.0,20.0,20.0
287,1,0.0,5.25,50.0,2.0,90.0
287,2,0.0,6.5,50.0,3.0,95.0
287,3,1.0,2.0,80.0,9.0,20.0
287,4,0.0,11.0,30.0,5.0,65.0
287,5,0.0,20.0,50.0,17.0,60.0
287,6,0.0,10.0,10.0,3.0,65.0
287,7,1.0,13.0,70.0,8.0,84.0
287,8,1.0,15.0,60.0,8.0,65.0
287,9,0.0,20.0,30.0,12.5,48.0
288,0,1.0,4.0,80.0,20.0,20.0
288,1,1.0,15.0,40.0,17.5,34.0
288,2,0.0,20.0,30.0,12.5,48.0
288,3,0.0,6.5,50.0,3.0,95.0
288,4,0.0,18.5,45.0,9.0,90.0
288,5,1.0,15.0,60.0,8.0,65.0
288,6,1.0,16.0,90.0,18.0,80.0
288,7,0.0,20.0,50.0,17.0,60.0
288,8,1.0,2.0,80.0,9.0,20.0
288,9,0.0,10.0,10.0,3.0,65.0
288,10,0.0,15.0,77.0,13.75,85.0
288,11,0.0,11.0,30.0,5.0,65.0
288,12,0.0,8.5,40.0,2.5,95.0
288,13,0.0,13.0,70.0,8.0,84.0
288,14,0.0,5.25,50.0,2.0,90.0
289,0,1.0,2.0,80.0,9.0,20.0
289,1,0.0,18.5,45.0,9.0,90.0
289,2,0.0,10.0,10.0,3.0,65.0
289,3,1.0,7.0,75.0,15.5,30.0
289,4,0.0,20.0,30.0,12.5,48.0
289,5,0.0,4.0,80.0,20.0,20.0
289,6,0.0,8.5,40.0,2.5,95.0
289,7,1.0,5.25,50.0,2.0,90.0
289,8,1.0,16.0,90.0,18.0,80.0
289,9,0.0,10.25,68.0,9.5,80.0
289,10,0.0,6.5,50.0,3.0,95.0
289,11,1.0,15.0,40.0,17.5,34.0
289,12,1.0,8.0,65.0,15.0,60.0
290,0,1.0,20.0,50.0,17.0,60.0
290,1,1.0,16.0,90.0,18.0,80.0
290,2,1.0,15.0,40.0,17.5,34.0
290,3,0.0,10.25,68.0,9.5,80.0
290,4,1.0,2.0,80.0,9.0,20.0
290,5,0.0,15.0,77.0,13.75,85.0
290,6,0.0,10.0,10.0,3.0,65.0
290,7,1.0,4.0,97.0,16.0,33.0
290,8,0.0,8.5,40.0,2.5,95.0
290,9,1.0,7.0,75.0,15.5,30.0
290,10,0.0,12.0,20.0,6.0,60.0
290,11,0.0,6.5,50.0,3.0,95.0
290,12,1.0,4.0,80.0,20.0,20.0
290,13,1.0,20.0,30.0,12.5,48.0
